0,1
6.764052345967664,5.400157208367223
5.978737984105739,7.240893199201458
6.867557990149967,4.022722120123589
5.950088417525589,4.848642791702302
4.8967811482064425,5.410598501938372
5.144043571160878,6.454273506962975
5.761037725146993,5.121675016492828
5.443863232745426,5.333674327374267
6.494079073157606,4.794841736234199
5.313067701650901,4.145904260698275
2.4470101841659213,5.653618595440361
5.864436198859505,4.257834979593558
7.269754623987607,3.5456343254012355
5.045758517301446,4.812816149974166
6.532779214358458,6.4693587699002855
5.154947425696916,5.378162519602173
4.1122142523698875,3.019203531776073
4.652087850673848,5.15634896910398
6.230290680727721,6.202379848784411
4.612673182592047,4.697697249424665
3.951447034932907,3.579982062821025
3.2937298093749874,6.95077539523179
4.490347818248346,4.561925698388814
3.7472046399500734,5.77749035583191
3.3861021524420485,4.787259719786031
4.104533438806325,5.386902497859262
4.489194862431127,3.819367815877588
4.971817771661345,5.4283318705304175
5.066517222383168,5.302471897739782
4.3656779063190365,4.6372588340128615
4.327539552224049,4.640446838459459
4.186853717955546,3.273717397668323
5.177426142253752,4.598219063791738
3.3698016530339556,5.462782255525775
4.092701635616757,5.051945395796139
5.729090562177537,5.1289829107574105
6.1394006845433005,3.7651741796463476
5.402341641177549,4.315189909059686
4.129202850818118,4.421150335235584
4.688447467872628,5.056165342229745
3.8348501592166437,5.9008264869541875
5.46566243973046,3.4637563137227763
6.488252193795599,6.895889176030583
6.178779571159651,4.820075164187649
3.9292473784894573,6.054451726931137
4.596823053026821,6.2224450703824274
5.208274978076861,5.976639036483713
5.356366397174402,5.706573168191948
5.01050002072082,6.785870493905835
5.12691209270362,5.401989363444701
6.883150697056254,3.6522409388575534
3.729515001514266,5.969396708158011
3.82687659488584,6.943621185649293
4.586381019240252,4.2525451885592425
6.922942026480385,6.480514791434425
6.86755896042657,5.906044658275385
4.138774314945297,6.910064953099034
4.73199662904862,5.802456395796395
5.947251967773748,4.8449899069091655
5.61407937034608,5.922206671566527
5.37642553115563,3.9005992094158053
5.298238174206056,6.3263858966870306
4.305432140268635,4.85036545967233
4.564846448278362,6.849263728479341
5.672294757012436,5.407461836241111
4.230083925554684,5.539249191291817
4.325667339342624,5.031830558274351
4.364153921621119,5.6764332949464995
5.5765908166149405,4.791701244422005
5.396006712661645,3.906938491269494
3.5087424072943945,5.439391701264537
5.166673495372529,5.635031436892106
7.383144774863942,5.944479486990414
4.087177774555841,6.1170162880958525
3.684092589488479,4.538415395185291
4.931758394675369,6.713342721649367
4.25524517795156,4.173561461340985
4.901547475574568,4.336521713637893
6.126635922106507,3.9200684916365764
3.8525313475888976,4.562179955255566
4.501967549307695,6.929532053816986
5.949420806925761,5.087551241385191
3.774564481169832,5.8443629764015474
3.999784652610435,3.4552289032223884
6.188029792352301,5.3169426119248495
5.920858823780819,5.318727652943021
5.856830611902691,4.3489744066998535
3.9657571582155353,5.681594518281627
4.1965903358261585,4.310450222249799
4.544467496482657,5.017479159025057
4.646006088746516,3.625048706581981
4.356381597167109,2.776596847775573
5.6252314510271875,3.397942344393252
3.8956166605715494,5.052165079260974
4.260437003608686,6.543014595406736
3.707143090276552,5.267050869349183
4.960717181772504,3.8319065022588026
5.523276660531754,4.828453668777752
5.771790551213668,5.823504153963731
7.16323594928069,6.336527949436392
9.630818162057556,9.760620822424073
